Cell_ID,AP12AHPDepthPercentChangeTest,AP12AmplitudeChangePercentTest,AP12AmplitudeDropTest,AP12HalfWidthChangePercentTest,AP12RateOfChangePeakToTroughPercentChangeTest,AP1AHPDepthTest,AP1AmplitudeTest,AP1DelayMeanStrongStimTest,AP1DelayMeanTest,AP1DelaySDStrongStimTest,AP1DelaySDTest,AP1RateOfChangePeakToTroughTest,AP1SSAmplitudeChangeTest,AP1WidthHalfHeightTest,AP1WidthPeakToTroughTest,AP2AHPDepthTest,AP2AmplitudeTest,AP2DelayMeanStrongStimTest,AP2DelayMeanTest,AP2DelaySDStrongStimTest,AP2DelaySDTest,AP2RateOfChangePeakToTroughTest,AP2WidthHalfHeightTest,AP2WidthPeakToTroughTest,AccommodationAtSSMeanTest,AccommodationRateMeanAtSSTest,AccommodationRateToSSTest,Burst1ISIMeanStrongStimTest,Burst1ISIMeanTest,Burst1ISISDStrongStimTest,Burst1ISISDTest,ISIBurstMeanChangeTest,ISICVTest,ISIMedianTest,InitialAccommodationMeanTest,InputResistanceTest,SSAccommodationMeanTest,SpikeRateStrongStimTest
NMLCL000290,-0.04482333306534379,0.6553771709577461,-0.6754992678185104,0.2182338197766919,0.42935731186954273,1.5528037751450234,0.4294291816283719,-0.25978169423770914,-0.3070533412471504,0.0,0.0,0.03864940708588597,-0.4913811320995473,-0.2525966713082726,-0.3168100833403581,1.5786535686929712,0.5867439108125135,-0.13394918960210367,-0.24223730303869254,-0.05353490891506066,-0.06332102210917584,-0.03455239298658169,-0.45238573276936717,-0.3556438946521116,-0.9319288969488722,-0.12766658424379088,-0.18465479361296266,-0.1751984659310305,-0.2057894157523693,-0.071907098515791,-0.1260408172990721,0.16017195024784864,-0.09083854806242803,0.3717140059249384,0.02420480840679222,1.0705366078652083,0.05361549924017786,-0.6657941747133047
NMLCL000291,-0.04103544637818637,0.46619806154078747,-0.48678577957683233,-0.5303959866235074,0.4097299190031305,1.8873248444195538,0.07720220512652852,-0.23379780961299,-0.2926883033800273,0.0,0.0,0.03821546654345609,-0.32243761850431674,-0.2382924990625539,-0.32992067539184045,2.042744494186929,0.20574959856179217,-0.12869519327361856,-0.23555100577091675,-0.05353490891506066,-0.06332102210917584,-0.03594002766829103,-0.4828688476568421,-0.3664743945681548,-0.9468295631671628,-0.12766666376337066,-1.4839830042397535,-0.1701897606740717,-0.18988279506735917,-0.071907098515791,-0.1260408172990721,0.19785685066369055,-0.09122815140856973,0.40807031529904564,-1.0046683909471457,0.5281013111431245,-0.9641657198465399,-0.6802112112892565
NMLCL000293,-0.04230279466208516,0.5798580089654043,-0.5995553723993583,-0.15986204204159685,0.39670282892993836,0.9681286893964997,0.017284084157987732,-0.40941302983531275,-0.4778376803339587,0.0,0.0,0.0498216392565206,-0.00889023260717162,-0.18107581007967813,-0.24834365818255086,1.011115880425253,0.17344542724544457,-0.17765796756885746,-0.34704718358681774,-0.05353490891506066,-0.06332102210917584,0.020042958681270925,-0.33045327321946777,-0.2893070826662854,-1.0411418794213256,-0.1276768946745972,-1.3094496647636782,-0.253075754119859,-0.3391862082695423,-0.071907098515791,-0.1260408172990721,0.1801075074388779,-0.09094971035347645,0.26942564102329214,-0.5931191112055706,2.0657013230329437,-0.5570532322118528,-0.6225430649854488
NMLCL000294,-0.04289152164136156,0.5676009382409917,-0.5877477880416185,-0.15986204204159685,0.36846803657579597,0.8929660057210982,-0.00023809773214096363,-0.38342914521058336,-0.44846915847229313,0.0,0.0,0.05118497890086636,-0.033327905323729,-0.18107581007967813,-0.23523306613105194,0.9168462638488609,0.15394921201130207,-0.17016822812186902,-0.3289854974608763,-0.05353490891506066,-0.06332102210917584,0.027325913857138204,-0.33045327321946777,-0.2757689577712006,-1.001084126127401,-0.12767442485187253,-1.3735023511273095,-0.24047320540880035,-0.33135914094834673,-0.071907098515791,-0.1260408172990721,0.10356508222550725,-0.09084934583605082,0.25086831010350025,-1.4162176706887208,1.9878038237967957,-0.5570532322118528,-0.6225430649854488
NMLCL000295,-0.04391971047074753,0.6391317981903087,-0.6575216203549082,-0.15986204204159035,0.3920349561299169,1.0481593694116011,0.02451952189474611,-0.4273329502661569,-0.496671841093058,0.0,0.0,0.04843154516143941,-0.03968352172475511,-0.18107581007967835,-0.2614542502340498,1.060895750930405,0.19340890946438244,-0.1830237510532676,-0.35946459279840215,-0.05353490891506066,-0.06332102210917584,0.013527567072888389,-0.33045327321946777,-0.30149139507183403,-1.0662457600107507,-0.12767815001135552,-1.2760003182184219,-0.2622853089471695,-0.3439834430793086,-0.071907098515791,-0.1260408172990721,0.24368887094327932,-0.09102155916527788,0.27834743473472684,-0.5931191112055706,2.119743622129393,-0.5570532322118528,-0.6369601015614007
NMLCL000296,-0.04244627583003841,0.5009156129624698,-0.5224245842562585,0.18322494368240258,0.37807646526225774,0.9040789131123642,0.015062949977844995,-0.3905971133829163,-0.45644973506513803,0.0,0.0,0.05095516848445355,-0.03209628093664976,-0.18107581007967813,-0.23668979858121672,0.9385898307641679,0.15400265261417959,-0.17229218408444735,-0.33384825911016935,-0.05353490891506066,-0.06332102210917584,0.025970370820835087,-0.2999701583319928,-0.27847658275024223,-1.0110912317313894,-0.12767511513144117,-1.359411825176987,-0.24402777042986767,-0.33422064943136526,-0.071907098515791,-0.1260408172990721,0.11976000275693614,-0.09087344857304001,0.25390171996538663,-0.5931191112055706,2.011659617995187,-0.5570532322118528,-0.6225430649854488
NMLCL000297,-0.039994961590308804,0.5335093938673167,-0.5633088623698193,0.16516773390746387,0.4252147791343906,-0.13132552845833323,-0.5527019825034678,0.11832862685321646,0.19157308427357814,0.0,0.0,0.03465052446526369,-0.3009232064043572,-0.13816329334252206,-0.4420890740546217,-0.14496736574835695,-0.3827018657057679,-0.09895980979751291,-0.06804623395871048,-0.05353490891506066,-0.06332102210917584,-0.0536110887535782,-0.20852081366956843,-0.470717956260163,-0.3883431452989817,-0.12762108712451853,-0.4649283220652711,-0.23417193105327658,-0.24046416560541292,-0.071907098515791,-0.1260408172990721,-0.29505754554507113,-0.08800372727989922,-0.13914790199204502,-0.7107046197031635,-0.4728373138897913,-0.6733710858217633,-0.3197852968904573
NMLCL000298,-0.04540720066400906,0.6932134122587813,-0.7022620619528092,0.10480506123120863,0.3505043927400808,-0.6410552199057961,-0.6791330212861681,0.48837498375025684,0.5296303087463332,0.0,0.0,0.05272530591081761,-0.34976922840331076,0.047790945851823044,-0.32409374559118165,-0.7688076914790906,-0.4730796854228977,-0.02093237496171909,0.1044081345322345,-0.05353490891506066,-0.06332102210917584,0.0351315296132749,0.18775967986760486,-0.35699770714161694,-0.22617134558883134,-0.12760947083071753,-0.15258100565905428,-0.13690610638589687,-0.07702153401654897,-0.071907098515791,-0.1260408172990721,-0.28997761478948925,-0.0868975031880201,-0.04377392721676455,-0.318752924711187,0.07848903138446978,-0.2856449071220612,-0.42070455292212117
NMLCL000299,-0.04640737057424161,0.7874117187214007,-0.7807367833881907,-0.15986204204159035,0.35482495811594184,0.14597908774770443,-0.7614657493771483,-0.08147848595076271,-0.10498514191640362,0.0,0.0,0.06149425355818504,-0.2651070452124099,-0.009425743131052329,-0.1667666409732613,0.05090461658407029,-0.5346297904083319,-0.10667312355635268,-0.16095971547196264,-0.05353490891506066,-0.06332102210917584,0.07672416812607612,0.03534410543023106,-0.2094321457854052,-0.5240863516077117,-0.12763844530827034,-0.3707265744312938,-0.1827923093851266,-0.25998975290130155,-0.071907098515791,-0.1260408172990721,-0.27600401033972904,-0.08861570701527885,-0.08985499173634524,-0.318752924711187,-0.01566453398999165,-0.2856449071220612,-0.3197852968904573
NMLCL000300,-0.04214483729326301,0.61442151986274,-0.6345046514483234,-0.15986204204159035,0.4014199783428527,-0.26227501577762635,-0.5785961758414798,-0.04832663315368932,0.003550699746233801,0.0,0.0,0.049759375811138304,-0.08872691549792763,-0.02372991537677128,-0.3342908727423346,-0.31951797653156583,-0.391622362104768,-0.1218761767621796,-0.1437663796405387,-0.05353490891506066,-0.06332102210917584,0.01961348958250742,0.004860990542755816,-0.36918201954716556,-0.4649883640518774,-0.12763009511916615,-0.18416692001928275,-0.24095791882076717,-0.2877632175894213,-0.071907098515791,-0.1260408172990721,-0.28698071222824556,-0.08818630839634034,-0.15462721408139235,-0.7107046197031635,-0.09045136297348129,-0.09178181777221034,-0.21886604085879358
NMLCL000301,-0.041577958956398486,0.6052323131846563,-0.6249234920274147,-0.5231306151611158,0.4300011694648366,0.6237779123395617,-0.1416045785574233,-0.43808490252467686,-0.37409018462702176,0.0,0.0,0.031468566505678496,0.029395186127281685,-0.22398832681683498,-0.4202380873021513,0.6526265643750332,0.026373988864754724,-0.2031454391198053,-0.33150371331497536,-0.05353490891506066,-0.06332102210917584,-0.06908399689201651,-0.45238573276936717,-0.45041076891758197,-0.7855254137773204,-0.12765592134209922,-0.4009740506422317,-0.33919317031207163,-0.4542356816897155,-0.071907098515791,-0.1260408172990721,-0.26175159796039477,-0.08953325394199954,-0.1838906974549091,-0.12277707721519884,-0.09990715736382182,-0.09178181777221034,0.011806544356437994
NMLCL000302,-0.041186790823161734,0.5437239354296525,-0.5637546578936719,-0.15986204204159035,0.4545498263576574,0.35770401193376966,0.05079490142129087,-0.29741352714250124,-0.1385035636063429,0.0,0.0,0.02137054500342423,-0.021452319025528604,-0.22398832681683498,-0.46685352570745486,0.3703036389038047,0.19763118622332468,-0.17698724463330687,-0.2294725537093038,-0.05353490891506066,-0.06332102210917584,-0.11875803129145553,-0.4219026178818922,-0.495086581071291,-0.7403632443066398,-0.12764807419007845,-0.3851178061592429,-0.30897936763300277,-0.37142025971060205,-0.071907098515791,-0.1260408172990721,-0.2363774887088469,-0.08974403781247045,-0.07361732718152526,-0.318752924711187,0.6623439947589437,-0.2856449071220612,-0.3342023334664093
NMLCL000303,-0.03948949939617458,0.5226622827283005,-0.5598965829788302,-0.15986204204159035,0.17113741523954423,-0.8231627882850732,-0.8972470623886352,0.02156105652662314,-0.02964849887998486,0.0,0.0,0.06987556192719413,-0.05854185367303704,0.11931180708041725,-0.02546359330715282,-0.8994620884009722,-0.7147309465201295,-0.10141912722786778,-0.15262355264460536,-0.05353490891506066,-0.06332102210917584,0.1192659933291902,0.30969213941750473,-0.05915895945015183,-0.6145982510784124,-0.12764250090607387,-0.3257009568509961,-0.19911099425456807,-0.27581221157210917,-0.071907098515791,-0.1260408172990721,-0.2418559393523265,-0.08922521029538578,-0.046495074298753936,-1.0046683909471457,0.8107774432369139,-0.2856449071220612,-0.3774534431942652
NMLCL000304,-0.041193247420747856,0.5632337153324568,-0.5927750671519192,-0.15986204204159035,0.1996062648451292,-0.7279187204232884,-0.8616762741482671,0.48568699568563123,0.44886687362678007,0.0,0.0,0.06468235938072725,-0.3719666378337057,0.13361597932613595,-0.1565695138220753,-0.8137159566758956,-0.6731538029904613,0.0008661204436966576,0.10119523844252694,-0.05353490891506066,-0.06332102210917584,0.0946851985851478,0.34017525430497914,-0.18777114595328806,-0.46733295779538,-0.12762672901647285,-0.414983583802357,-0.05692839341189453,-0.0063254420831564545,-0.071907098515791,-0.1260408172990721,-0.19614323043355872,-0.08890544300774157,0.20072782944521766,-0.5931191112055706,1.251009191887264,-0.5570532322118528,-0.6225430649854488
NMLCL000305,-0.04123714972536644,0.5821836179562092,-0.6049691587613314,-0.47387385948389954,0.4274267645812847,0.2671579363384452,-0.4010240977627129,0.005433128138851944,0.11208654140887846,0.0,0.0,0.047431292226180886,-0.09831664976541948,-0.10955494885108416,-0.32700721049151094,0.270663413360569,-0.22752283545743804,-0.10052482998046686,-0.07976896293468441,-0.05353490891506066,-0.06332102210917584,0.007703739761805389,-0.20852081366956843,-0.363766769589144,-0.44662359865335466,-0.12762954910170066,-0.7263429674639595,-0.19571800037082185,-0.2126065389030907,-0.071907098515791,-0.1260408172990721,-0.266915570409544,-0.08838597014883748,-0.06755050745774843,-0.318752924711187,0.3265619939979387,-0.9641657198465399,-0.36303640661831327
NMLCL000306,-0.043378273151302785,0.7037378412644378,-0.7218639624239038,-0.15986204204159035,0.3260171364789013,0.06436352899657483,0.10611421504997384,-0.19706197272974066,-0.15350704760088543,0.0,0.0,0.01909481050927103,-0.029287252831869566,-0.2525966713082726,-0.4799641177589371,0.014411596173607346,0.28629593599219194,-0.1559712593193669,-0.2185313399983979,-0.05353490891506066,-0.06332102210917584,-0.12353738531143581,-0.4828688476568421,-0.501855643518818,-0.6462676059316447,-0.1276442736193887,-0.6752995367596218,-0.2813507031510713,-0.34608749343446815,-0.071907098515791,-0.1260408172990721,-0.26010755934268825,-0.08917413493614457,-0.11706646255623296,-0.7107046197031635,0.8173925451668477,-0.6733710858217633,-0.29095122373855337
NMLCL000307,-0.04044716270575478,0.5270174822809761,-0.5588734887210758,-0.15986204204159035,0.37159410407755755,0.03030252123145662,-0.627461036047574,-0.09760641433853233,-0.139461232797483,0.0,0.0,0.06304874017283578,-0.09477753052633611,0.07639929034326055,-0.1274348648187813,0.025230013970944303,-0.45557432119593827,-0.10533167768524888,-0.1718140941534171,-0.05353490891506066,-0.06332102210917584,0.08379676905242206,0.21824279475507957,-0.17423302105820324,-0.5571482127219332,-0.1276418509573489,-0.725532088688754,-0.17180547204728247,-0.2596531048444781,-0.071907098515791,-0.1260408172990721,-0.26347025620844383,-0.08889389980606406,-0.06554310387267352,-0.318752924711187,0.5190987369762337,-0.9641657198465399,-0.3342023334664093
NMLCL000308,-0.04247778878736684,0.5635572838031734,-0.5911412094963028,-0.15986204204159685,0.35621382202131646,0.31960093700236736,-0.6843525690041838,-0.4013490656414378,-0.47528389582424463,0.0,0.0,0.059148424714192606,0.2653431043606654,0.07639929034326068,-0.19444455752640716,0.3054039691083725,-0.5030322689094487,-0.17933477490773664,-0.3563385317381422,-0.05353490891506066,-0.06332102210917584,0.06553738696543017,0.21824279475507957,-0.23650839557551323,-0.9047223723390883,-0.12767051893003564,-1.023921982755757,-0.2784424226792901,-0.43622501064954483,-0.071907098515791,-0.1260408172990721,-0.19728108326136895,-0.09013363068763033,-0.06755050745774843,-0.318752924711187,0.5402797287982264,-0.2856449071220612,0.11272580038810177
NMLCL000309,-0.043305142372201795,0.6488625313417097,-0.6623614851685342,-0.15986204204159035,0.2898986759617093,-0.4270017907810565,-1.146813213231768,0.8530453645180566,0.857791618243967,0.0,0.0,0.06579549651982529,-0.5733548828790598,0.20513684055473003,-0.14491565422075772,-0.513471633625638,-0.9316847660762608,0.08258253142502152,0.3100334842737076,-0.05353490891506066,-0.06332102210917584,0.09830346892738173,0.49259082874235327,-0.1837097084847718,-0.1559061244321593,-0.1276031377412007,-0.2169902700189545,0.03904486215691829,0.16999397767929128,-0.071907098515791,-0.1260408172990721,-0.25992129182966706,-0.08680598847223785,0.17124130122890802,-0.5931191112055706,-0.16575832964080509,-0.5570532322118528,-0.5937089918335449
NMLCL000310,-0.043957465047721675,0.673751457130024,-0.685154679623199,0.12084549173259276,0.40179590067165405,-0.17849989023717014,-0.7296735577999658,0.26616797040771634,0.2950013569168017,0.0,0.0,0.05350255306183682,-0.4065720248712204,-0.009425743131052329,-0.30078602638851326,-0.2555724951173658,-0.5255106629277323,-0.044184103394161074,0.026430278084665797,-0.05353490891506066,-0.06332102210917584,0.03752170531028783,0.06582722031770577,-0.3380443322885106,-0.37806060078640874,-0.12762116124719833,-0.24489101058257806,-0.12220313288966803,-0.09755706548291564,-0.071907098515791,-0.1260408172990721,-0.2655704753013499,-0.08802556615421886,0.023451788398929026,-0.318752924711187,0.030004011556307605,-0.2856449071220612,-0.5072067723778331
NMLCL000311,-0.0411765493177055,0.5434766823270032,-0.5737066959375938,-0.15986204204159035,0.3698127807352286,0.17764563773924946,-0.6678581010034536,-0.2418617738068862,-0.21958622178960943,0.0,0.0,0.048503192465308376,-0.06843556926376403,-0.038034087622490206,-0.3372043376426639,0.17411321376444372,-0.49108574123031506,-0.15854236390564808,-0.24657905451127626,-0.05353490891506066,-0.06332102210917584,0.014508612905309139,-0.025622124344719426,-0.370535832036671,-0.6312949303412326,-0.1276451126469956,-0.7699314429866854,-0.2786039938166093,-0.3702419915117113,-0.071907098515791,-0.1260408172990721,-0.2763271608031099,-0.08904657153086991,-0.1685452122712322,-0.7107046197031635,-0.24605026691356566,-0.6733710858217633,-0.045861601947369914
NMLCL000312,-0.04196620788666955,0.6137749620760629,-0.6332261155182753,-0.5094223671188757,0.4673511041487314,-0.06179910715250544,-0.23167006896172201,0.10040870642236202,0.2665905042462909,0.0,0.0,0.01950035579374259,-0.32570192803529024,-0.19537998232539705,-0.4945314422606173,-0.09935067519759437,-0.05835660417666133,-0.11036209970188365,-0.05172124842180405,-0.05353490891506066,-0.06332102210917584,-0.12838942717816793,-0.3914195029944172,-0.5208090183719244,-0.44039708835502817,-0.12762195147903022,-0.2399469230032694,-0.2609927398485974,-0.24416729423049582,-0.071907098515791,-0.1260408172990721,-0.27855675999552293,-0.08851490134346678,-0.10787701503345129,-0.318752924711187,-0.1012528408143612,-0.2856449071220612,-0.36303640661831327
NMLCL000313,-0.03805464657979414,0.5257333643721452,-0.5670856193550391,-0.15986204204159035,0.06996229774584334,-1.4044612295111762,-1.1680673922242921,0.7589657822560983,0.7285062774399392,0.0,0.0,0.07549390455278575,-0.3948417833816865,0.3195702185204807,0.12457984905994389,-1.530014520359247,-0.9734984380614471,0.0069026268636573854,0.14331022772656732,-0.05353490891506066,-0.06332102210917584,0.1464042337763131,0.736455747842152,0.09788328933262855,-0.39826824885025175,-0.12762154142030643,-0.34608665306348024,-0.14773137258642183,-0.09469555699989615,-0.071907098515791,-0.1260408172990721,-0.2502631749433178,-0.08839819974552163,0.03968945295374493,-0.5931191112055706,0.35872039646319337,-0.5570532322118528,-0.49278973580188107
NMLCL000314,-0.040561555261713754,0.5030843587049144,-0.5417369975540806,-0.15986204204159035,0.33232623613085965,-0.2961064201930327,-0.7975672711140462,-0.2839735868193553,-0.31567236396741843,0.0,0.0,0.05854390175532848,0.22286694356880107,0.03348677360610412,-0.24251672838189198,-0.3339246082198643,-0.6229684577922525,-0.16513780610523426,-0.29277529017954373,-0.05353490891506066,-0.06332102210917584,0.06318944683749288,0.12679345009265544,-0.2798303952397476,-0.7532254063743977,-0.12765571994692848,-1.100165131074051,-0.28021970518982553,-0.40542171344999295,-0.071907098515791,-0.1260408172990721,-0.25054132137684226,-0.08962932311279727,-0.14401027956477774,-0.7107046197031635,-0.12131746908435538,-0.6733710858217633,0.011806544356437994
NMLCL000315,-0.04191761778823237,0.6217518265876313,-0.6410374467751504,0.1166558270493991,0.36066862924878823,0.0970064309672715,-0.7555923230007222,0.16581641599495575,0.1424127324616696,0.0,0.0,0.06203051757979329,-0.38669305111713254,0.004878429114666353,-0.15802624627224005,0.07383925841203938,-0.5603296997839192,-0.04507840064156442,-0.020721142907570798,-0.05353490891506066,-0.06332102210917584,0.0791590032949796,0.09631033520518047,-0.20130927084834202,-0.39832683593114004,-0.12762653286177775,-0.24648303829640678,-0.0890810497388163,-0.11001304358546385,-0.071907098515791,-0.1260408172990721,-0.2686447633201413,-0.08806566574842704,0.01979385297723642,-0.318752924711187,0.2545012287009232,-0.2856449071220612,-0.5072067723778331
NMLCL000317,-0.04010573499085195,0.5302545665890755,-0.5717795568071512,0.0688626151077429,0.19156063768980008,-0.6359487755837667,-1.240850023853314,-0.055494601326033295,-0.09668534225985621,0.0,0.0,0.0714099262861748,-0.025825280870202034,0.20513684055473014,-0.005069339004813877,-0.7005270937428355,-1.042422147211418,-0.11941685933182475,-0.19291500631016506,-0.05353490891506066,-0.06332102210917584,0.12609957031992394,0.5230739436298285,-0.041559397086581615,-0.5225377175430486,-0.1276384403133507,-0.7806438844770145,-0.23142522171881458,-0.3314433029625512,-0.071907098515791,-0.1260408172990721,-0.28523262698377727,-0.08854024181118776,-0.1872809790652527,-0.12277707721519884,-0.45179925948830124,-0.6733710858217633,-0.002610492219513976
NMLCL000318,-0.04061408527667542,0.4994573954949234,-0.5430707660901759,-0.15986204204159035,0.30347740307018867,-1.0537991519255936,-0.9981663461512232,0.07890480190534112,0.07441821989066542,0.0,0.0,0.05358798222923571,-0.030679679691577994,0.10500763483469844,-0.3546851270446735,-1.1638083950720177,-0.8155354691147879,-0.13260774373099987,-0.1737244648013533,-0.05353490891506066,-0.06332102210917584,0.0404249786119065,0.27920902453002977,-0.3840739569317557,-0.7505628503786999,-0.12764707103817227,-0.3789758574422179,-0.3063942294358602,-0.37066280158274495,-0.071907098515791,-0.1260408172990721,-0.21262009383919397,-0.08986301595507708,-0.0739741989299825,-0.318752924711187,-0.010891177771193722,-0.2856449071220612,-0.3486193700423613
NMLCL000320,-0.03941488667286251,0.5398039324845513,-0.5838251216940695,0.0026528459329367596,0.1229607633578756,-0.9324133592065411,-1.5635763001436984,0.40504735374681894,0.3495885008118301,0.0,0.0,0.07779136588672958,-0.5479077652449739,0.6771745246634515,0.23820498017288996,-1.0190755412958195,-1.3500049428095484,-0.019255567622839927,0.033724420558604425,-0.05353490891506066,-0.06332102210917584,0.15640197013927995,1.5290167349164985,0.2021268510246367,-0.5050099475357647,-0.12763494558430302,-0.4904461824648678,-0.09198933021060116,-0.09284399268735471,-0.071907098515791,-0.1260408172990721,-0.2029359559471434,-0.08889159055884899,0.11427564838137383,-0.5931191112055706,0.39554595600450804,-0.5570532322118528,-0.47837269922592907
NMLCL000322,-0.045765340798822066,0.6735889661266665,-0.6764506535365774,0.004091030782267883,0.3662214899974365,-1.4663783579402678,-1.7658102679589198,0.7974936111824215,0.7965007900109433,0.0,0.0,0.0806082082165674,-0.4281597929650412,0.6628703524177327,0.36348397088718676,-1.6484857363262293,-1.5236590026868821,0.003213650718126421,0.14782564925805416,-0.05353490891506066,-0.06332102210917584,0.16754387309953453,1.4985336200290236,0.28606322537403306,-0.5717166474634297,-0.1276341612941751,-0.43734551692708334,-0.1666351956530044,-0.09898781972442344,-0.071907098515791,-0.1260408172990721,-0.1731118539429542,-0.08958720145787682,0.16446073800821664,-0.5931191112055706,-0.05695690124342404,-0.5570532322118528,-0.5504578821056889
NMLCL000324,-0.03795554823914487,0.5089957679333869,-0.5640902136748165,-0.15986204204159035,0.007736164181865413,-1.276517804413513,-1.6619035458180542,0.6881820965542349,0.6771113641820372,0.0,0.0,0.07869547122285711,-0.37712946197468605,0.6342620079262951,0.24548864242374657,-1.3871103930393682,-1.4489701129301702,0.007461562643282762,0.14087884690192176,-0.05353490891506066,-0.06332102210917584,0.16157235690814695,1.407084275366599,0.22514166334622854,-0.49569999012237825,-0.12763053259221158,-0.4358525339771068,-0.11525557398485452,-0.05244622586827409,-0.071907098515791,-0.1260408172990721,-0.194420175621875,-0.08913785295565589,0.15919687971846655,-0.5931191112055706,7.423699875577578e-05,-0.5570532322118528,-0.5504578821056889
NMLCL000325,-0.036307352574723506,0.49201284814130025,-0.552406813604155,-0.15986204204159035,-0.03389985924577205,-1.4630615230925874,-1.6618479881745707,0.6290463591324431,0.5826213373228022,0.0,0.0,0.07912499348759516,-0.31950360100067476,0.6199578356805765,0.2571425020250642,-1.5838223399206248,-1.4515383175417214,-0.025851009822428755,0.05413065247973796,-0.05353490891506066,-0.06332102210917584,0.16386934874869397,1.3766011604791246,0.24274122570982948,-0.5604842787342673,-0.12763440555998082,-0.5588878863577272,-0.19620271378279072,-0.18651631449909972,-0.071907098515791,-0.1260408172990721,-0.21789399006833898,-0.08931013161134785,0.03777126730578634,-1.0046683909471457,-0.054789355870678756,-0.9641657198465399,-0.4351215894980731
NMLCL000326,-0.04093019699729396,0.09511898010691015,-0.2777362232346537,0.266039043684756,0.05931252711111021,-0.7780742794392926,-1.6437880147273833,-0.2535097220869276,-0.3402525398733728,0.0,0.0,0.0697803885886768,0.6486331403310415,0.29096187402904317,-0.12306466746825404,-0.8655370030995545,-1.4958074491413986,-0.20605190517385927,-0.35833573741552804,-0.05353490891506066,-0.06332102210917584,0.12046391359088898,0.7364557478421525,-0.15257202122611682,-0.4177848445910465,-0.12765160041876109,-0.22819002108453665,-0.3954199260998539,-0.4997673313753897,-0.071907098515791,-0.1260408172990721,-0.09335348207490762,-0.08615037515303164,-0.4661762504848293,-0.318752924711187,-0.35940325444246574,0.16670230136092426,0.8191605926097485
NMLCL000327,-0.03852798000526425,0.4346617885182379,-0.48259453294683186,-0.42080143963448896,0.37352888449501725,0.42014516116194195,-0.740830802441299,-0.12807027907097968,-0.18096023108025636,0.0,0.0,0.06249706374243543,-0.171643207566892,0.06209511809754174,-0.13034832971911073,0.48822267017260157,-0.5816899802816492,-0.10521989052932385,-0.18067126715748372,-0.05353490891506066,-0.06332102210917584,0.08112921960205387,0.15727656498013015,-0.17694064603724483,-0.6850156892025016,-0.12765085248820943,-0.5824649745559128,-0.15597150058980055,-0.2408008136622402,-0.071907098515791,-0.1260408172990721,-0.21138674329399557,-0.0895873647467511,0.06212776413801425,-0.5931191112055706,0.25409733144147206,-0.5570532322118528,-0.49278973580188107
NMLCL000328,-0.03568476238155976,0.45426792223712603,-0.5041737532352195,-0.15986204204159685,0.419640815340148,-1.1735471491239773,-0.9090509223734341,2.1414876434961654,2.192782470694458,0.0,0.0,0.05597821485959645,-0.5960241015474554,0.13361597932613606,-0.32555047804134635,-1.2536800253261142,-0.7385833481932741,0.19302824147912356,0.6369673701591136,-0.05353490891506066,-0.06332102210917584,0.04894827258439244,0.34017525430497914,-0.36241295709963856,-0.5253560378197247,-0.12762124946731013,0.044838554681930314,-0.08714219609096134,0.16292436848595282,-0.071907098515791,-0.1260408172990721,-0.09231991909751887,-0.08987281260837628,0.46276091075017,0.02420480840679222,1.376948214868585,0.05361549924017786,-0.6946282478652086
NMLCL000329,-0.041153693748482365,0.5653069819980897,-0.5880099796203911,-0.15986204204159035,0.42302933791443526,0.030852523353272657,-0.2399835063598573,0.01528908437583062,0.11783255655571899,0.0,0.0,0.04235987349183896,-0.17379649717423096,-0.10955494885108416,-0.3692524515463205,0.014385632610108489,-0.07649555235655375,-0.1166221804336947,-0.09166536196955749,-0.05353490891506066,-0.06332102210917584,-0.016515068589724805,-0.1780376987820932,-0.4030273317848313,-0.5857408239316515,-0.12763561489769187,-0.2809643688012807,-0.23740335379969993,-0.2299439138296106,-0.071907098515791,-0.1260408172990721,-0.23030074505915585,-0.0892860816938473,0.007749431466794916,-0.318752924711187,0.9441925774868775,-0.2856449071220612,-0.4639556626499771
NMLCL000330,-0.04378609679002972,0.6525144228180646,-0.6725203920739496,-0.15986204204159035,0.49233092186541466,1.346423403502013,0.4345095655667628,-0.5357484688728121,-0.5911618679523002,0.0,0.0,0.03716685427060161,-0.12878215634177922,-0.28120501579971047,-0.33429087274235114,1.3841711404845938,0.5909600284214384,-0.2134298574649238,-0.42346200950425655,-0.05353490891506066,-0.06332102210917584,-0.04395824812372145,-0.543835077431792,-0.37459726950518724,-1.0598436119481165,-0.12768058552793327,-0.24758471442556096,-0.329660473210119,-0.4845340068040283,-0.071907098515791,-0.1260408172990721,-0.042725658781436124,-0.09040649232780412,0.07212017309482466,-0.5931191112055706,1.0117739720018857,0.2571717430575214,-0.47837269922592907
